bangumi_id,year,title,old_type,new_type,bangumi_platform,has_tv_relation,classification_reason,bangumi_tags,vote_count,score_visible
41530,2011,JUSTEEN,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 原创,51,yes
29889,2011,第六届东方M-1漫才大赛,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA,253,yes
173943,2012,,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,同人 / OVA,6,no
547013,2012,,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,,0,no
593059,2012,,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,短片 / 校园 / 原创 / 子供向 / 日常,1,no
31418,2012,Sacred Seven 银月之翼,other,other,3,no,标题或番组计划普通标签标记为总集篇，按统一规则归入其他,剧场版 / 原创,145,yes
24589,2012,神奇树屋,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,10,no
2910,2012,间之楔,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,BL / OVA / 小说改 / 耽美,492,yes
30302,2012,.hack//世界的彼方,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,296,yes
217820,2012,罪亭冠云 罪恶王冠 四格剧场,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 原创,160,yes
112594,2012,少女抚子恋爱手册,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA,58,yes
33116,2012,森田同学很沉默 OAD,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改,293,yes
114105,2012,再见绝望先生 Blu-ray BOX化纪念话,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改,654,yes
92509,2012,欺负 OAD,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA,33,yes
29120,2012,龙珠 巴达克之章,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改,399,yes
10840,2012,剑风传奇 黄金时代篇I 霸王之卵,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 漫画改,2410,yes
29412,2012,龙腾世纪 -血法师的圣战-,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,27,no
13344,2012,实乃里Scramble!,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改,110,yes
24546,2012,百合星人奈绪子 OVA,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,百合 / OVA / 漫画改,646,yes
13345,2012,鱼,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改 / 恐怖,1453,yes
35790,2012,妖精的尾巴 记忆里的日子,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA,265,yes
35626,2012,ToHeart2 迷宫旅行者,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 游戏改,274,yes
30472,2012,剧场传说,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA,60,yes
559221,2012,归来的飞跃巅峰！科学讲座,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,,7,no
36264,2012,探索者的目标,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,BL / OVA / 漫画改,163,yes
35988,2012,魔具少女！OAD,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 后宫 / 漫画改,315,yes
24815,2012,哆啦A梦：大雄与奇跡之岛~动物历险记~,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,冒险 / 剧场版 / 喜剧 / 子供向 / 漫画改 / 科幻,502,yes
38434,2012,侠猪布塔,other,other,3,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,剧场版 / 原创,197,yes
49619,2012,拜托了 爱因兹贝伦咨询室,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 原创,1155,yes
47644,2012,分身战士 ALTERATION QUAN,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,科幻 / 剧场版 / 原创 / 战斗,60,yes
39303,2012,勿忘蛛,other,other,3,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,剧场版 / 原创,1593,yes
37415,2012,史上最强弟子兼一 OAD,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA,139,yes
26806,2012,小镇有你 OAD 黄昏交叉点,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改,538,yes
18016,2012,强袭魔女 剧场版,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,百合 / 剧场版 / 原创,1291,yes
37855,2012,电影 光之美少女 All Stars New Stage 未来的朋友,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 原创,249,yes
39676,2012,流★星LENS,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,恋爱 / OVA / 漫画改 / 少女向,93,yes
40247,2012,浮浮啾啾,other,other,3,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,剧场版 / 原创,169,yes
29432,2012,A频道+smile,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 日常 / 漫画改 / 百合,892,yes
24544,2012,浪客剑心 新京都篇,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改,399,yes
37416,2012,猫神八百万OVA,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改 / 百合,350,yes
39109,2012,神圣骑士,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改,212,yes
39637,2012,视而不见,other,other,3,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,剧场版 / 原创,249,yes
49314,2012,鲁邦三世 Master File,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA,114,yes
278938,2012,鲁邦八世,tv,tv,2,yes,番组计划用户标签标注为 TV,OVA,16,no
72767,2012,男子高中生的日常 特典,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 日常 / 校园 / 漫画改,3056,yes
37745,2012,宇宙战舰大和号2199 第一章「踏上遥远的征途」,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 原创 / 科幻,281,yes
38131,2012,名侦探柯南 BONUS FILE 幻想曲之花,other,other,2,yes,光碟或影像特典，按统一规则归入其他,OVA,245,yes
46940,2012,名侦探柯南 第11位前锋,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 悬疑 / 原创 / 推理,3180,yes
27555,2012,蜡笔小新：我和我的宇宙公主,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 漫画改,541,yes
40249,2012,新网球王子OVA,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改,309,yes
26800,2012,给桃子的信,movie,movie,3,no,同时含剧场版与原创标签，并有电影证据或无 TV 系列关系，归入动画电影,剧场版 / 原创,1433,yes
39118,2012,妄想学生会 OVA,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,校园 / OVA / 漫画改 / 日常,3678,yes
38132,2012,名侦探柯南 传说中的球棒的奇迹,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 原创,325,yes
44796,2012,玛丽莫之花~最强武斗派小学生传说~,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改 / 少女向,57,yes
33068,2012,虹色萤火虫～永远的暑假～,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 小说改,264,yes
31212,2012,恶魔阿萨谢尔在召唤你 路西法篇,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改,1067,yes
24540,2012,Another 第0话,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,百合 / 悬疑 / OVA / 小说改,4035,yes
43139,2012,萌幻变身,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 原创,87,yes
39496,2012,钢索危情,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,BL / OVA / 漫画改 / 耽美,333,yes
23626,2012,BLOOD-C The Last Dark,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 原创,1369,yes
41612,2012,散华礼弥 OAD,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,恋爱 / OVA / 漫画改,1952,yes
34025,2012,图书馆战争 革命之翼,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,科幻 / 剧场版 / 战斗 / 冒险 / 小说改,724,yes
45240,2012,剑风传奇 黄金时代篇II 多尔多雷攻略,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 战斗 / 漫画改,2210,yes
601040,2012,姬百合,movie,movie,3,no,同时含剧场版与原创标签，并有电影证据或无 TV 系列关系，归入动画电影,短片 / 剧场版 / 原创 / 战斗 / 历史 / 少年向 / 日常,1,no
29608,2012,授课到天亮Chu!,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,喜剧 / 校园 / 后宫 / OVA / 漫画改 / 少年向,882,yes
45841,2012,.hack//Versus 塔那托斯报告,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA,68,yes
47730,2012,宇宙战舰大和号2199 第二章「死战太阳系」,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 原创,234,yes
90616,2012,唱歌吧美洛耶塔 找寻梨花果,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA,29,no
189517,2012,绒毛玩偶之旅,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA,29,no
442551,2012,,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,2,no
31435,2012,古斯柯布多力传记,theatrical,theatrical,3,no,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,90,yes
442540,2012,面包超人：复活吧！香蕉岛,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,4,no
28203,2012,剧场版宝可梦 超级愿望: 酋雷姆VS圣剑士 凯路迪欧,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 游戏改,528,yes
68970,2012,美洛耶塔的闪亮音乐会,other,other,3,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,剧场版,71,yes
35679,2012,魔法少女奈叶 The MOVIE 2nd A’s,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,百合 / 剧场版 / 原创,1691,yes
45414,2012,竖笛与双肩书包 OAD,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改,321,yes
28440,2012,狼的孩子雨和雪,movie,movie,3,no,同时含剧场版与原创标签，并有电影证据或无 TV 系列关系，归入动画电影,剧场版 / 原创,8089,yes
67229,2012,加素世界,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA,311,yes
45706,2012,罪恶王冠 失落的圣诞节 an episode of port town,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 原创 / 战斗,2452,yes
35866,2012,Code Geass 反叛的鲁路修 娜娜莉梦游仙境,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 原创,1618,yes
259059,2012,黑子的篮球NG集,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA,37,yes
40286,2012,尸体派对 迷失的舞步,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 恐怖 / 游戏改,798,yes
162748,2012,解谜公主是名侦探,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改 / 少女向 / 日常,20,no
24593,2012,Code Geass 亡国的阿基德 第一章「翼龙降临」,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版 / 原创 / 机战,2152,yes
46703,2012,侵略！！乌贼娘 OAD,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改,1048,yes
75146,2012,片翼的克罗诺斯武装,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA,2,no
111991,2012,,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,6,no
46234,2012,丹特丽安的书架 荆姬,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 小说改,1078,yes
66452,2012,宝石宠物 剧场版 甜蜜舞蹈公主,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,21,no
49247,2012,绝对纯白 魔法少女,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 原创,401,yes
45884,2012,出包王女Darkness OAD,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 后宫 / 漫画改,2818,yes
30361,2012,剧场版 妖精的尾巴 凤凰的巫女,theatrical,theatrical,3,yes,番组计划用户标签标注为剧场版，且无总集篇标签,剧场版,599,yes
19021,2012,+模型姐妹,other,other,2,no,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,百合 / OVA / 漫画改,2252,yes
47533,2012,谜样女友X OAD 谜之夏日祭典,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,OVA / 漫画改,478,yes
41428,2012,轮回的拉格朗日 鸭川日常,other,other,2,yes,番组计划平台或用户标签标注为 OVA，按统一规则归入其他,百合 / OVA / 原创,303,yes
